entry_z,exit_z,sample_start,sample_end,n_sessions,total_gross_pnl_usd,total_net_pnl_usd,total_return_pct,annualized_return_pct,annualized_vol_pct,sharpe_gross,sharpe_net,max_drawdown_pct,calmar_net,n_round_trip_trades,hit_rate,avg_holding_sessions,annualized_turnover,pct_time_in_market,cost_transaction_bps,cost_financing_bps_per_day
2.5,0.5,2018-05-04,2026-06-30,2052,247.49850893064203,242.7564055976806,1.0978863743844978,0.13482815124020148,0.1613485338732564,0.8519274514140286,0.8356329493896276,-0.0595401672534448,2.2644906364854185,14,0.8571428571428571,31.642857142857142,3.43859649122807,0.2158869395711501,2.0,0.5
2.5,0.75,2018-05-04,2026-06-30,2052,218.13712286278113,213.7469962071508,0.9666888670709826,0.11871617665783996,0.15362195000695894,0.7886352402851611,0.7727813418099577,-0.0595401672534448,1.9938838289200713,14,0.8571428571428571,28.714285714285715,3.43859649122807,0.195906432748538,2.0,0.5
2.5,1.0,2018-05-04,2026-06-30,2052,238.17826852177885,234.28811236780177,1.059587802083239,0.130124817799696,0.15028830064504656,0.880151729276813,0.8658346474156164,-0.0595401672534448,2.185496343095466,16,0.8125,21.0,3.9298245614035086,0.16374269005847952,2.0,0.5
2.5,1.25,2018-05-04,2026-06-30,2052,233.26100105982772,229.7951216226837,1.0392678714632582,0.12762938772355803,0.14870913834627153,0.8711269934775864,0.8582484515939499,-0.061966133635073084,2.0596635651852138,17,0.8823529411764706,17.235294117647058,4.175438596491228,0.14278752436647174,2.0,0.5
2.5,1.5,2018-05-04,2026-06-30,2052,220.85994898162016,217.57376017327886,0.9839957307397438,0.12084158096803871,0.14541006720204544,0.8435164897013137,0.8310399912004091,-0.062144062716564585,1.9445394408664598,18,0.9444444444444444,13.722222222222221,4.421052631578948,0.12037037037037036,2.0,0.5
2.75,0.0,2018-05-04,2026-06-30,2052,237.05292133834757,232.126665643238,1.0498124764764274,0.12892433921640337,0.1603010628096115,0.8213075299347105,0.804263783138643,-0.0633400076679338,2.035432958775469,13,0.8461538461538461,44.76923076923077,3.192982456140351,0.28362573099415206,2.0,0.5
2.75,0.25,2018-05-04,2026-06-30,2052,236.01821646869098,231.1959274443112,1.045603134258639,0.1284074024528153,0.16022997773513917,0.8180845411182222,0.8013943724380547,-0.0633400076679338,2.0272716594226465,13,0.8461538461538461,36.46153846153846,3.192982456140351,0.2309941520467836,2.0,0.5
2.75,0.5,2018-05-04,2026-06-30,2052,232.67766426742452,228.1125397678594,1.0316582527277605,0.12669487314200567,0.1597930960503469,0.8087112671909326,0.7928682544713146,-0.0633400076679338,2.0002345722188095,13,0.8461538461538461,32.84615384615385,3.192982456140351,0.2080896686159844,2.0,0.5
2.75,0.75,2018-05-04,2026-06-30,2052,203.3162781995636,199.1031303773296,0.9004607454142453,0.11058289855964416,0.15198403585247358,0.7429786587651203,0.7275954868508935,-0.0633400076679338,1.745861780430875,13,0.8461538461538461,29.692307692307693,3.192982456140351,0.1881091617933723,2.0,0.5
2.75,1.0,2018-05-04,2026-06-30,2052,223.35742385856133,219.6442465379806,0.9933596804265019,0.12199153970150024,0.14861612875358057,0.8346743778585094,0.8208499354990844,-0.0633400076679338,1.9259792379731442,15,0.8,21.333333333333332,3.6842105263157894,0.15594541910331383,2.0,0.5
2.75,1.25,2018-05-04,2026-06-30,2052,218.44015639661018,215.15125579286251,0.9730397498065211,0.11949610962536224,0.1470184583122158,0.8251630863179867,0.81279664470154,-0.06609266204460951,1.808008724852206,16,0.875,17.3125,3.9298245614035086,0.13499025341130605,2.0,0.5
2.75,1.5,2018-05-04,2026-06-30,2052,206.03910431840262,202.92989434345768,0.9177676090830067,0.11270830286984293,0.143679046959322,0.7963969090454753,0.7844449504300556,-0.06710460313985556,1.679591229158196,17,0.9411764705882353,13.588235294117647,4.175438596491228,0.11257309941520467,2.0,0.5
3.0,0.0,2018-05-04,2026-06-30,2052,181.86177137476267,177.35483540779336,0.8021022421468988,0.09850378412330336,0.14789019968472475,0.6829724709629756,0.6660602550628486,-0.0633400076679338,1.5551590179735866,11,0.8181818181818182,43.90909090909091,2.7017543859649122,0.23538011695906433,2.0,0.5
3.0,0.25,2018-05-04,2026-06-30,2052,181.53938319228212,177.12531044672875,0.8010641960994072,0.09837630478413772,0.14787412964860364,0.6818354109040282,0.6652705582640545,-0.0633400076679338,1.5531463984009153,11,0.8181818181818182,38.90909090909091,2.7017543859649122,0.20857699805068225,2.0,0.5
3.0,0.5,2018-05-04,2026-06-30,2052,178.19883099101565,174.04192277027693,0.7871193145685287,0.09666377547332808,0.14739924570002746,0.6714463721982529,0.6557955911799493,-0.0633400076679338,1.5261093111970778,11,0.8181818181818182,34.63636363636363,2.7017543859649122,0.18567251461988304,2.0,0.5
