entry_z,exit_z,sample_start,sample_end,n_sessions,total_gross_pnl_usd,total_net_pnl_usd,total_return_pct,annualized_return_pct,annualized_vol_pct,sharpe_gross,sharpe_net,max_drawdown_pct,calmar_net,n_round_trip_trades,hit_rate,avg_holding_sessions,annualized_turnover,pct_time_in_market,cost_transaction_bps,cost_financing_bps_per_day
2.0,0.75,2014-12-31,2026-06-30,2894,75805.80232149539,69061.24068726834,0.5357445008727133,0.046650868769842355,0.18910276071141707,0.27074989762064927,0.24669586310817837,-0.41968082237231574,0.11115797120807319,46,0.9130434782608695,13.391304347826088,8.011057360055286,0.2128541810642709,2.0,0.5
2.0,1.0,2014-12-31,2026-06-30,2894,71123.84033029577,64960.58995664902,0.5039335884554682,0.04388087916060055,0.18893108798352623,0.2542587821488307,0.23225864853129274,-0.4196891019612502,0.10455567932438728,47,0.8936170212765957,11.23404255319149,8.185210780926054,0.1824464409122322,2.0,0.5
2.0,1.25,2014-12-31,2026-06-30,2894,68430.38072687594,62518.7213162216,0.48499072436927915,0.04223139686975064,0.18862894513777578,0.2450189647521398,0.22388608937458962,-0.4268379386608786,0.0989401199955268,51,0.9019607843137255,8.882352941176471,8.881824464409123,0.15653075328265376,2.0,0.5
2.0,1.5,2014-12-31,2026-06-30,2894,65420.50556615904,59634.655600391634,0.4626175041369893,0.04028321045007647,0.18851498436674322,0.2343826451426166,0.2136870476657081,-0.42528765888574616,0.09471991394158602,55,0.8909090909090909,7.181818181818182,9.578438147892191,0.13648928818244643,2.0,0.5
2.25,0.0,2014-12-31,2026-06-30,2894,83360.3173489261,75417.76150642578,0.5850553884220349,0.05094469864628638,0.19000899617952016,0.2963172228204042,0.2681172979733756,-0.4213148931325742,0.12091834273291575,33,0.9090909090909091,25.818181818181817,5.747062888735314,0.29440221147201107,2.0,0.5
2.25,0.25,2014-12-31,2026-06-30,2894,81967.12404468833,75198.50583681799,0.5833545064496205,0.05079659143928969,0.1894013950404532,0.2922977295467091,0.2681954450675526,-0.4169433755277747,0.12183091139172175,35,0.9428571428571428,18.942857142857143,6.095369730476849,0.2290946786454734,2.0,0.5
2.25,0.5,2014-12-31,2026-06-30,2894,72698.27417126416,66658.72354252441,0.5171069071118723,0.04502796841471728,0.18909327885377178,0.2596618266914082,0.2381256948298939,-0.42460494527355885,0.1060467357150239,36,0.8888888888888888,15.416666666666666,6.269523151347616,0.19177608845888044,2.0,0.5
2.25,0.75,2014-12-31,2026-06-30,2894,69682.54627817999,64260.884910194196,0.49850560704157276,0.04340822839477413,0.18890264721907585,0.24914141110771254,0.22979153036660394,-0.426883074323392,0.10168645937432867,36,0.8888888888888888,13.38888888888889,6.269523151347616,0.16655148583275742,2.0,0.5
2.25,1.0,2014-12-31,2026-06-30,2894,66551.67660576083,61573.25462906125,0.47765624017287983,0.041592734113187875,0.18877625327894976,0.23810693673686945,0.22032821072959524,-0.42578929269061006,0.09768384228348898,37,0.918918918918919,11.297297297297296,6.443676572218383,0.14443676572218384,2.0,0.5
2.25,1.25,2014-12-31,2026-06-30,2894,62862.56289879577,58094.44776562831,0.4506692988996681,0.03924280004240372,0.18849078361110716,0.2252476925450296,0.2081947949421718,-0.43658802839588606,0.08988519494359434,39,0.8974358974358975,9.384615384615385,6.791983413959917,0.12646855563234277,2.0,0.5
